# labjack output multiple reads of stream
# Settings:
#   DEVICE_TYPE:              T7
#   CONNECTION_TYPE:          USB
#   IP:                       ANY
#   STREAM_TRIGGER_INDEX:     0
#   STREAM_CLOCK_SOURCE:      0
#   STREAM_RESOLUTION_INDEX:  0
#   STREAM_SETTLING_US:       0
#   AIN_ALL_RANGE:            0
#   AIN_ALL_NEGATIVE_CH:      199
# Scan rate of last read:    100.0 Hz
#
# File written at 2023-05-12 15:52:51.753080
# 
START stream 2023-05-12 15:50:50.570242
dt (s),CH1x,CH1y,CH1z,CH2x,CH2y,CH2z
0.0,0.030694130808115005,0.206346794962883,0.41921132802963257,0.010196063667535782,0.204770028591156,-0.4417796730995178
0.01,0.028486646711826324,0.206346794962883,0.41921132802963257,0.009880708530545235,0.20382395386695862,-0.4408334493637085
0.02,0.02880200184881687,0.206346794962883,0.41889598965644836,0.009565354324877262,0.20319324731826782,-0.4411488473415375
0.03,0.028486646711826324,0.2054007351398468,0.4185806214809418,0.009565354324877262,0.20161646604537964,-0.44020262360572815
0.04,0.02911735698580742,0.206346794962883,0.42015740275382996,0.010826773010194302,0.20256254076957703,-0.43767938017845154
0.05,0.028486646711826324,0.20855428278446198,0.42204952239990234,0.012403547763824463,0.20350860059261322,-0.43610236048698425
0.06,0.02911735698580742,0.20886963605880737,0.42204952239990234,0.01271890290081501,0.20382395386695862,-0.4357869327068329
0.07,0.02911735698580742,0.20918498933315277,0.42268022894859314,0.01334961224347353,0.20350860059261322,-0.4354715347290039
0.08,0.02911735698580742,0.20918498933315277,0.42268022894859314,0.01334961224347353,0.20413930714130402,-0.4354715347290039
0.09,0.02911735698580742,0.20950034260749817,0.42236489057540894,0.013034257106482983,0.204770028591156,-0.43610236048698425
0.1,0.02911735698580742,0.20855428278446198,0.42204952239990234,0.013664967380464077,0.2050853818655014,-0.4370485842227936
0.11,0.02880200184881687,0.20950034260749817,0.42204952239990234,0.01271890290081501,0.2060314416885376,-0.43767938017845154
0.12,0.02880200184881687,0.20886963605880737,0.42204952239990234,0.01271890290081501,0.2069775015115738,-0.4383102059364319
0.13,0.02880200184881687,0.20823892951011658,0.42268022894859314,0.01334961224347353,0.2072928547859192,-0.4379947781562805
0.14,0.02911735698580742,0.20918498933315277,0.42236489057540894,0.01334961224347353,0.20792357623577118,-0.43862560391426086
0.15,0.02911735698580742,0.21013104915618896,0.42204952239990234,0.013664967380464077,0.20823892951011658,-0.4383102059364319
0.16,0.02911735698580742,0.20950034260749817,0.42204952239990234,0.013034257106482983,0.20823892951011658,-0.4383102059364319
0.17,0.028486646711826324,0.20886963605880737,0.42236489057540894,0.013980322517454624,0.2072928547859192,-0.4379947781562805
0.18,0.02880200184881687,0.20918498933315277,0.42236489057540894,0.01271890290081501,0.206346794962883,-0.43767938017845154
0.19,0.028486646711826324,0.20886963605880737,0.42204952239990234,0.01271890290081501,0.2054007351398468,-0.4370485842227936
0.2,0.02880200184881687,0.20886963605880737,0.42236489057540894,0.013034257106482983,0.2050853818655014,-0.4370485842227936
0.21,0.028486646711826324,0.20886963605880737,0.42204952239990234,0.012403547763824463,0.20382395386695862,-0.4370485842227936
0.22,0.028171291574835777,0.20886963605880737,0.42204952239990234,0.01271890290081501,0.20382395386695862,-0.43610236048698425
0.23,0.02911735698580742,0.20855428278446198,0.42268022894859314,0.01271890290081501,0.20382395386695862,-0.4357869327068329
0.24,0.02880200184881687,0.20886963605880737,0.42204952239990234,0.01334961224347353,0.20413930714130402,-0.43610236048698425
0.25,0.028486646711826324,0.20886963605880737,0.42236489057540894,0.013034257106482983,0.20413930714130402,-0.4357869327068329
