# labjack output multiple reads of stream
# Settings:
#   DEVICE_TYPE:              T7
#   CONNECTION_TYPE:          USB
#   IP:                       ANY
#   STREAM_TRIGGER_INDEX:     0
#   STREAM_CLOCK_SOURCE:      0
#   STREAM_RESOLUTION_INDEX:  0
#   STREAM_SETTLING_US:       0
#   AIN_ALL_RANGE:            0
#   AIN_ALL_NEGATIVE_CH:      199
# Scan rate of last read:    100.0 Hz
#
# File written at 2023-05-12 16:05:09.448291
# 
START stream 2023-05-12 15:59:09.225132
dt (s),CH1x,CH1y,CH1z,CH2x,CH2y,CH2z
0.0,0.03384767845273018,0.4375019073486328,0.3113599717617035,0.006411805283278227,0.19972434639930725,-0.4395718276500702
0.01,0.032901614904403687,0.436871200799942,0.3104138970375061,0.00578109547495842,0.19940899312496185,-0.4383102059364319
0.02,0.03258626163005829,0.439078688621521,0.31419816613197327,0.00861928891390562,0.20067040622234344,-0.4357869327068329
0.03,0.03258626163005829,0.4403401017189026,0.31419816613197327,0.008934644050896168,0.20098575949668884,-0.4351561367511749
0.04,0.033216968178749084,0.4400247633457184,0.31419816613197327,0.009249999187886715,0.20067040622234344,-0.43484073877334595
0.05,0.03227090463042259,0.4403401017189026,0.31419816613197327,0.009565354324877262,0.19940899312496185,-0.4338945150375366
0.06,0.032901614904403687,0.4400247633457184,0.31482887268066406,0.010196063667535782,0.19940899312496185,-0.4338945150375366
0.07,0.032901614904403687,0.4397093951702118,0.3138827979564667,0.008934644050896168,0.19877827167510986,-0.4345253109931946
0.08,0.03258626163005829,0.4397093951702118,0.31419816613197327,0.008934644050896168,0.19940899312496185,-0.4345253109931946
0.09,0.032901614904403687,0.4397093951702118,0.31419816613197327,0.009565354324877262,0.19940899312496185,-0.4345253109931946
0.1,0.03258626163005829,0.4397093951702118,0.31451350450515747,0.009565354324877262,0.20067040622234344,-0.43484073877334595
0.11,0.032901614904403687,0.4400247633457184,0.31451350450515747,0.009565354324877262,0.20161646604537964,-0.43484073877334595
0.12,0.032901614904403687,0.4397093951702118,0.3138827979564667,0.009565354324877262,0.20193183422088623,-0.4357869327068329
0.13,0.03227090463042259,0.439078688621521,0.31419816613197327,0.008934644050896168,0.20161646604537964,-0.4370485842227936
0.14,0.03258626163005829,0.4397093951702118,0.31419816613197327,0.008934644050896168,0.20224718749523163,-0.4370485842227936
0.15,0.032901614904403687,0.4400247633457184,0.3138827979564667,0.009249999187886715,0.20256254076957703,-0.43641775846481323
0.16,0.032901614904403687,0.4393940567970276,0.31419816613197327,0.008934644050896168,0.20256254076957703,-0.4367331564426422
0.17,0.03258626163005829,0.4406554698944092,0.31451350450515747,0.009565354324877262,0.20256254076957703,-0.4357869327068329
0.18,0.03258626163005829,0.4393940567970276,0.31451350450515747,0.009249999187886715,0.20130111277103424,-0.4357869327068329
0.19,0.03227090463042259,0.4393940567970276,0.31356745958328247,0.008934644050896168,0.20035505294799805,-0.43641775846481323
0.2,0.03258626163005829,0.4400247633457184,0.31419816613197327,0.008934644050896168,0.20035505294799805,-0.43484073877334595
0.21,0.033216968178749084,0.4403401017189026,0.31356745958328247,0.009565354324877262,0.20035505294799805,-0.4342099130153656
0.22,0.03258626163005829,0.4397093951702118,0.3138827979564667,0.009565354324877262,0.20003969967365265,-0.4338945150375366
