# labjack output multiple reads of stream
# Settings:
#   DEVICE_TYPE:              T7
#   CONNECTION_TYPE:          ETHERNET
#   IP:                       142.90.100.26
#   STREAM_TRIGGER_INDEX:     0
#   STREAM_CLOCK_SOURCE:      0
#   STREAM_RESOLUTION_INDEX:  0
#   STREAM_SETTLING_US:       0
#   AIN_ALL_RANGE:            0
#   AIN_ALL_NEGATIVE_CH:      199
# Scan rate of last read:    100.0 Hz
#
# File written at 2023-04-26 16:37:47.756345
# 
START stream 2023-04-26 16:35:34.529421
dt (s),CH1x,CH1y,CH1z
0.0,0.03227090463042259,0.4384479820728302,0.3113599717617035
0.01,0.0316401943564415,0.4384479820728302,0.3119906783103943
0.02,0.031955551356077194,0.4406554698944092,0.31514424085617065
0.03,0.031955551356077194,0.4409708082675934,0.31514424085617065
0.04,0.03227090463042259,0.4409708082675934,0.31545957922935486
0.05,0.0316401943564415,0.4403401017189026,0.31451350450515747
0.06,0.03227090463042259,0.4409708082675934,0.31482887268066406
0.07,0.031955551356077194,0.4403401017189026,0.31482887268066406
0.08,0.0313248410820961,0.4406554698944092,0.31514424085617065
0.09,0.03227090463042259,0.4409708082675934,0.31514424085617065
START stream 2023-04-26 16:36:03.849426
dt (s),CH1x,CH1y,CH1z
0.0,0.04551580920815468,0.4289873242378235,0.31735169887542725
0.01,0.04551580920815468,0.4289873242378235,0.3195591866970062
0.02,0.044885098934173584,0.43087947368621826,0.320189893245697
0.03,0.04520045593380928,0.43087947368621826,0.3205052614212036
0.04,0.04520045593380928,0.43087947368621826,0.320189893245697
0.05,0.04520045593380928,0.43151018023490906,0.3198745548725128
0.06,0.04551580920815468,0.43087947368621826,0.3205052614212036
0.07,0.04520045593380928,0.43087947368621826,0.320189893245697
0.08,0.04520045593380928,0.43087947368621826,0.3198745548725128
0.09,0.04551580920815468,0.43087947368621826,0.3198745548725128
START stream 2023-04-26 16:36:47.117517
dt (s),CH1x,CH1y,CH1z
0.0,0.034163035452365875,0.41984203457832336,0.3220820426940918
0.01,0.034163035452365875,0.41984203457832336,0.3220820426940918
0.02,0.03384767845273018,0.42173418402671814,0.3249202370643616
0.03,0.03384767845273018,0.42173418402671814,0.32555094361305237
0.04,0.032901614904403687,0.42110347747802734,0.3249202370643616
0.05,0.033216968178749084,0.42141881585121155,0.32555094361305237
0.06,0.03353232517838478,0.42141881585121155,0.32555094361305237
0.07,0.03384767845273018,0.42173418402671814,0.32555094361305237
0.08,0.033216968178749084,0.42204952239990234,0.3252355754375458
0.09,0.033216968178749084,0.42173418402671814,0.32555094361305237
START stream 2023-04-26 16:37:35.456483
dt (s),CH1x,CH1y,CH1z
0.0,0.020602773874998093,0.4119581878185272,0.32744306325912476
0.01,0.019972065463662148,0.41164281964302063,0.32744306325912476
0.02,0.020287420600652695,0.412588894367218,0.3305966258049011
0.03,0.019972065463662148,0.4138503074645996,0.3305966258049011
0.04,0.019972065463662148,0.4138503074645996,0.3305966258049011
0.05,0.020287420600652695,0.4138503074645996,0.33028125762939453
0.06,0.020287420600652695,0.4141656458377838,0.3305966258049011
0.07,0.020287420600652695,0.4132196009159088,0.33028125762939453
0.08,0.019972065463662148,0.413534939289093,0.33028125762939453
0.09,0.0196567103266716,0.4132196009159088,0.3305966258049011
