# labjack output multiple reads of stream
# Settings:
#   DEVICE_TYPE:              T7
#   CONNECTION_TYPE:          ETHERNET
#   IP:                       142.90.100.26
#   STREAM_TRIGGER_INDEX:     0
#   STREAM_CLOCK_SOURCE:      0
#   STREAM_RESOLUTION_INDEX:  0
#   STREAM_SETTLING_US:       0
#   AIN_ALL_RANGE:            0
#   AIN_ALL_NEGATIVE_CH:      199
# Scan rate of last read:    100.0 Hz
#
# File written at 2023-05-04 16:39:56.878039
# 
START stream 2023-05-04 16:36:03.351005
dt (s),CH1x,CH1y,CH1z,CH2x,CH2y,CH2z
0.0,0.009565354324877262,-0.013142344541847706,0.0038889662828296423,0.16881956160068512,-0.3354876935482025,0.11363246291875839
0.01,0.007673224899917841,-0.013773157261312008,0.0035736113786697388,0.16913491487503052,-0.3345414698123932,0.11426316946744919
0.02,0.007357869762927294,-0.013457750901579857,0.0032582564745098352,0.16850420832633972,-0.33517229557037354,0.11426316946744919
0.03,0.007673224899917841,-0.013773157261312008,0.0035736113786697388,0.16850420832633972,-0.33359527587890625,0.11552459001541138
0.04,0.007042515091598034,-0.013773157261312008,0.0035736113786697388,0.16913491487503052,-0.33233365416526794,0.11615530401468277
0.05,0.007673224899917841,-0.012196125462651253,0.00578109547495842,0.1716577559709549,-0.32949498295783997,0.11836278438568115
0.06,0.0079885795712471,-0.01156531274318695,0.006727159954607487,0.1722884625196457,-0.32854875922203064,0.11930885165929794
0.07,0.007673224899917841,-0.012511531822383404,0.006411805283278227,0.1716577559709549,-0.32854875922203064,0.11930885165929794
0.08,0.007673224899917841,-0.011880719102919102,0.006727159954607487,0.1716577559709549,-0.3288641571998596,0.11930885165929794
0.09,0.007357869762927294,-0.012826938182115555,0.00578109547495842,0.1713424026966095,-0.32949498295783997,0.11836278438568115
0.1,0.007673224899917841,-0.012511531822383404,0.006411805283278227,0.1716577559709549,-0.32949498295783997,0.11836278438568115
0.11,0.007673224899917841,-0.012511531822383404,0.006411805283278227,0.1722884625196457,-0.329179584980011,0.11962420493364334
0.12,0.007673224899917841,-0.013142344541847706,0.00578109547495842,0.1719731092453003,-0.32949498295783997,0.11836278438568115
0.13,0.0079885795712471,-0.01156531274318695,0.006411805283278227,0.1713424026966095,-0.32981038093566895,0.11867813766002655
0.14,0.007673224899917841,-0.012826938182115555,0.00578109547495842,0.1710270494222641,-0.32981038093566895,0.11804743111133575
0.15,0.007357869762927294,-0.012511531822383404,0.00609645014628768,0.1713424026966095,-0.3301258087158203,0.11804743111133575
0.16,0.007673224899917841,-0.012196125462651253,0.00609645014628768,0.1719731092453003,-0.329179584980011,0.11867813766002655
0.17,0.007673224899917841,-0.012511531822383404,0.006411805283278227,0.1722884625196457,-0.32854875922203064,0.11930885165929794
